file,line,owner,sourceWidget,classification,mode,fallback,highRisk,issue,notes
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_gas_tracker_page.dart","110","_LaunchpadGasTrackerPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_ido_bridge_page.dart","55","LaunchpadIdoBridgePage","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_limit_orders_page.dart","122","_LaunchpadLimitOrdersPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_multisig_page_part_01.dart","46","_LaunchpadMultisigPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_notif_sound_page.dart","92","_LaunchpadNotifSoundPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_page.dart","94","_LaunchpadPageState","VitTopChrome","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_performance_page.dart","97","_LaunchpadPerformancePageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_portfolio_page.dart","77","_LaunchpadPortfolioPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_rebalance_page.dart","119","_LaunchpadRebalancePageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_receipt_page.dart","62","LaunchpadReceiptPage","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_risk_analytics_page.dart","74","_LaunchpadRiskAnalyticsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_staking_page_part_01.dart","23","_LaunchpadStakingPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_swap_aggregator_page.dart","119","_LaunchpadSwapAggregatorPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/launchpad/presentation/pages/launchpad_webhooks_page.dart","151","_LaunchpadWebhooksPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/advanced_charts_page_part_01.dart","31","_AdvancedChartsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/comparison_tool_page.dart","104","_ComparisonToolPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/derivatives_overview_page.dart","63","_DerivativesOverviewPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/market_calendar_page.dart","86","_MarketCalendarPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/market_correlations_page.dart","95","_MarketCorrelationsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/market_depth_page.dart","76","_MarketDepthPageState","VitHeader","parent_route_only","parent_route_only","resolvedBackPath","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/markets/presentation/pages/market_heatmap_page.dart","70","_MarketHeatmapPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/market_movers_page.dart","149","_MarketMoversPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/market_news_page.dart","78","_MarketNewsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/market_overview_page.dart","72","MarketOverviewPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/market_screener_page.dart","196","_MarketScreenerPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/market_sectors_page.dart","83","_MarketSectorsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.marketsSectors","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/portfolio_tracker_page_part_01.dart","28","_PortfolioTrackerPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/price_alerts_page.dart","181","_PriceAlertsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/social_sentiment_page.dart","157","_SocialSentimentPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/social_signals_page_part_01.dart","32","_SocialSignalsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/token_info_page.dart","139","_TokenInfoPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.pairDetail(pair.id)","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/token_unlocks_page_part_01.dart","30","_TokenUnlocksPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/pages/watchlist_page.dart","177","_WatchlistPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.markets","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/markets/presentation/widgets/pair_detail_header_widgets.dart","3","_PairHeader","VitHeaderActionButton","parent_route_only","delegated_by_owner","delegated_callback","no","-","Reusable widget receives an owner-provided back callback."
"flutter_app/lib/features/news/presentation/pages/news_page.dart","87","_NewsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.home","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/notifications/presentation/pages/notifications_page.dart","77","_NotificationsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_achievements_page.dart","63","P2PAchievementsPage","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_ad_analytics_page.dart","80","P2PAdAnalyticsPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2p","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_ad_detail_page.dart","75","_P2PAdDetailPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2p","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_address_proof_page.dart","83","_P2PAddressProofPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_aml_screening_page.dart","55","P2PAmlScreeningPage","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_anti_phishing_code_page.dart","94","_P2PAntiPhishingCodePageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_blacklist_add_page.dart","88","_P2PBlacklistAddPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_blacklist_page.dart","90","_P2PBlacklistPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_compliance_overview_page.dart","58","P2PComplianceOverviewPage","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_contribution_history_page.dart","65","_P2PContributionHistoryPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_dashboard_page.dart","87","_P2PDashboardPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_detail_page.dart","94","_P2PDisputeDetailPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2pDisputes","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_evidence_page.dart","75","_P2PDisputeEvidencePageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2pDisputeDetail(widget.disputeId)","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_page.dart","82","_P2PDisputePageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2pOrder(widget.orderId)","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_dispute_resolution_page.dart","72","_P2PDisputeResolutionPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2pDisputeDetail(widget.disputeId)","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_disputes_page.dart","51","P2PDisputesPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2p","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_e2e_info_page.dart","70","P2PE2EInfoPage","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_express_confirm_page.dart","94","_P2PExpressConfirmPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.p2p","yes","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_fraud_prevention_page.dart","89","_P2PFraudPreventionPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_guide_page.dart","69","_P2PGuidePageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_identity_verification_page.dart","78","_P2PIdentityVerificationPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_fund_page.dart","87","_P2PInsuranceFundPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2p","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_policy_page.dart","47","P2PInsurancePolicyPage","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_insurance_score_page.dart","50","P2PInsuranceScorePage","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_kyc_requirements_page.dart","64","P2PKycRequirementsPage","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_kyc_status_page.dart","62","P2PKycStatusPage","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_large_transaction_justification_page.dart","93","_P2PLargeTransactionJustificationPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_login_history_page.dart","84","_P2PLoginHistoryPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_merchant_apply_page_part_01.dart","48","_P2PMerchantApplyPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2p","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_my_orders_page.dart","88","_P2PMyOrdersPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_notifications_settings_page.dart","70","_P2PNotificationsSettingsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_order_book_page.dart","76","_P2POrderBookPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_order_cancel_page.dart","64","_P2POrderCancelPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.p2pOrder(widget.orderId","yes","-","Uses shared back-navigation helper."
"flutter_app/lib/features/p2p/presentation/pages/p2p_order_proof_page.dart","75","_P2POrderProofPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.p2pOrder(widget.orderId","yes","-","Uses shared back-navigation helper."
"flutter_app/lib/features/p2p/presentation/pages/p2p_order_rate_page.dart","84","_P2POrderRatePageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.p2pOrder(widget.orderId)","yes","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_order_timeline_page.dart","51","P2POrderTimelinePage","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.p2pOrder(orderId","yes","-","Uses shared back-navigation helper."
"flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_cooling_period_page.dart","56","P2PPaymentMethodCoolingPeriodPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2pPaymentMethods","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_history_page.dart","52","P2PPaymentMethodHistoryPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2pPaymentMethods","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_payment_method_verification_page.dart","86","_P2PPaymentMethodVerificationPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2pPaymentMethods","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_report_merchant_page.dart","86","_P2PReportMerchantPageState","VitHeader","history_then_fallback","history_then_fallback","snapshot.merchantProfileRoute","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_reviews_page.dart","62","_P2PReviewsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2p","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_risk_assessment_page.dart","62","P2PRiskAssessmentPage","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_security_center_page.dart","74","P2PSecurityCenterPage","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_security_center_page.dart","224","P2PWhitelistModePage","VitHeader","parent_route_only","parent_route_only","'/p2p/security/center'","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_settings_page.dart","85","_P2PSettingsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_source_of_funds_page.dart","75","_P2PSourceOfFundsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_tax_reporting_page.dart","93","_P2PTaxReportingPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_trading_level_page.dart","51","P2PTradingLevelPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2p","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_transaction_limits_page.dart","69","P2PTransactionLimitsPage","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_wallet_page.dart","91","_P2PWalletPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/pages/p2p_wallet_transfer_page.dart","128","_P2PWalletTransferPageState","VitHeader","parent_route_only","parent_route_only","snapshot.parentRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/widgets/p2p_express_page_part_01.dart","49","_P2PExpressPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2p","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/widgets/p2p_home_page_part_01.dart","57","_P2PHomePageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.home","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/p2p/presentation/widgets/p2p_order_page_part_01.dart","29","_P2POrderPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.p2p","yes","-","Uses shared back-navigation helper."
"flutter_app/lib/features/predictions/presentation/pages/prediction_advanced_chart_page_part_01.dart","59","_PredictionAdvancedChartPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/prediction_data_integration_page.dart","97","_PredictionDataIntegrationPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/prediction_event_calendar_page.dart","77","_PredictionEventCalendarPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/prediction_event_detail_page.dart","132","_PredictionEventDetailPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/prediction_market_maker_page.dart","111","_PredictionMarketMakerPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/prediction_order_receipt_page.dart","65","PredictionOrderReceiptPage","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictionsPortfolio","yes","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/prediction_portfolio_analyzer_page.dart","74","_PredictionPortfolioAnalyzerPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/prediction_risk_calculator_page.dart","137","_PredictionRiskCalculatorPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/prediction_social_page.dart","94","_PredictionSocialPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/prediction_tournaments_page.dart","73","_PredictionTournamentsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/predictions_breaking_page.dart","85","_PredictionsBreakingPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/predictions_global_activity_page.dart","71","_PredictionsGlobalActivityPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/predictions_home_page.dart","106","_PredictionsHomePageState","VitTopChrome","history_then_fallback","history_then_fallback","AppRoutePaths.markets","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/predictions/presentation/pages/predictions_leaderboard_page.dart","87","_PredictionsLeaderboardPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/predictions_portfolio_page.dart","84","_PredictionsPortfolioPageState","VitHeader","parent_route_only","parent_route_only","resolvedBackPath","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/predictions/presentation/pages/predictions_rewards_page.dart","92","_PredictionsRewardsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/pages/predictions_search_page.dart","97","_PredictionsSearchPageState","VitTopChrome","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictions","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/predictions/presentation/widgets/prediction_tournaments_detail.dart","35","PredictionTournamentDetailPage","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.marketsPredictionsTournaments","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/profile/presentation/pages/activity_log_page.dart","74","_ActivityLogPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.profile","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/profile/presentation/pages/api_key_create_page.dart","102","_ApiKeyCreatePageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.profileApi","yes","-","Uses shared back-navigation helper."
"flutter_app/lib/features/profile/presentation/pages/api_management_page.dart","80","_ApiManagementPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.profile","no","-","Uses shared back-navigation helper."
"flutter_app/lib/features/profile/presentation/pages/device_management_page.dart","82","_DeviceManagementPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.profile","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/profile/presentation/pages/edit_profile_page.dart","78","_EditProfilePageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.profile","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/profile/presentation/pages/kyc_page.dart","70","_KYCPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.profile","yes","-","Uses shared back-navigation helper."
"flutter_app/lib/features/profile/presentation/pages/security_page.dart","112","_SecurityPageState","VitHeader","parent_route_only","parent_route_only","fallback","yes","-","Uses shared back-navigation helper."
"flutter_app/lib/features/profile/presentation/pages/settings_page.dart","63","_SettingsPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.profile","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/profile/presentation/pages/sub_account_page.dart","72","_SubAccountPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.profile","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/profile/presentation/pages/vip_page.dart","77","_VIPPageState","VitHeader","history_then_fallback","history_then_fallback","AppRoutePaths.profile","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/referral/presentation/pages/referral_friend_detail_page.dart","34","ReferralFriendDetailPage","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/referral/presentation/pages/referral_history_page.dart","82","_ReferralHistoryPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/referral/presentation/pages/referral_home_page.dart","82","_ReferralHomePageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/referral/presentation/pages/referral_rewards_page_part_01.dart","25","_ReferralRewardsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/referral/presentation/pages/referral_rules_page.dart","66","_ReferralRulesPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/rewards/presentation/pages/rewards_hub_page_part_01.dart","40","_RewardsHubPageState","VitHeader","history_then_fallback","history_then_fallback","backRoute","no","-","History pop is paired with an explicit fallback route."
"flutter_app/lib/features/support/presentation/pages/announcements_page.dart","79","_AnnouncementsPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/support/presentation/pages/help_center_page.dart","86","_HelpCenterPageState","VitHeader","parent_route_only","parent_route_only","snapshot.backRoute","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/support/presentation/pages/support_page.dart","91","_SupportPageState","VitHeader","parent_route_only","parent_route_only","-","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/advanced_analytics_page_part_01.dart","24","_AdvancedAnalyticsPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.tradeMargin","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/advanced_tools_demo_page.dart","81","_AdvancedToolsDemoPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.trade","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/advanced_trading_demo_page.dart","75","_AdvancedTradingDemoPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.tradeMargin","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/bot_backtesting_page.dart","89","_BotBacktestingPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.tradeBots","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/bot_emergency_stop_page.dart","77","_BotEmergencyStopPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.tradeBots","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/bot_optimization_page.dart","69","_BotOptimizationPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.tradeBots","no","-","Back goes to an explicit parent route."
"flutter_app/lib/features/trade/presentation/pages/bot_tax_reporting_page.dart","89","_BotTaxReportingPageState","VitHeader","parent_route_only","parent_route_only","AppRoutePaths.tradeBots","no","-","Back goes to an explicit parent route."
